ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max,jumlah_ms,rasio_formasi_ms,persen_kelulusan
Pemerintah Kab. Maluku Tengah,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Pekerjaan Umum Dan Penataan Ruang | Bidang Sumber Daya Air,3,3203600,5261500,3,1:1,100.0
Pemerintah Kab. Manggarai,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Manggarai | Sekretariat Daerah | Dinas Pertanian dan Ketahanan Pangan | BIDANG ALAT DAN MESIN PERTANIAN,4,3000000,4000000,16,1:4,25.0
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS SUMBER DAYA AIR, BINA MARGA DAN BINA KONSTRUKSI | BIDANG PEMBANGUNAN, PRESERVASI JALAN DAN JEMBATAN",2,3000000,4000000,20,1:10,10.0
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS SUMBER DAYA AIR, BINA MARGA DAN BINA KONSTRUKSI | BIDANG PEMBANGUNAN, PRESERVASI JALAN DAN JEMBATAN",3,3000000,4000000,27,1:9,11.11111111111111
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS CIPTA KARYA, TATA RUANG, PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG PENGEMBANGAN INFRASTRUKTUR PERMUKIMAN DAN PENATAAN BANGUNAN",2,3000000,4000000,13,1:6,15.38461538461539
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS AMAR,1,5000000,7000000,0,,0.0
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS POTOWAYBURU,1,5000000,7000000,1,1:1,100.0
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS MANASARI,1,5000000,7000000,3,1:3,33.33333333333333
Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Minahasa Selatan | Dinas Pekerjaan Umum dan Tata Ruang | Bidang Tata Ruang dan Pertanahan,1,2700000,7000000,17,1:17,5.88235294117647
Pemerintah Kab. Morowali,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,PEMERINTAH KABUPATEN MOROWALI | DINAS PERIKANAN DAERAH | BIDANG PENGAWASAN SUMBERDAYA PERIKANAN DAN PENGAWASAN PERIZINAN,1,2785700,3000000,21,1:21,4.761904761904762
Pemerintah Kab. Muara Enim,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN MUARA ENIM | DINAS TANAMAN PANGAN HORTIKULTURA DAN PETERNAKAN,1,2785700,3175698,6,1:6,16.66666666666666
Pemerintah Kab. Muara Enim,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN MUARA ENIM | DINAS PERKEBUNAN,1,2785700,3175698,14,1:14,7.142857142857142
Pemerintah Kab. Muna Barat,CPNS,PENYANDANG DISABILITAS,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MUNA BARAT | DINAS PERTANIAN | BIDANG PRASARANA, SARANA, DAN PENYULUHAN",1,3461020,5126784,0,,0.0
Pemerintah Kab. Muna Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MUNA BARAT | DINAS PERTANIAN | BIDANG PRASARANA, SARANA, DAN PENYULUHAN",3,3461020,5126784,55,1:18,5.454545454545454
Pemerintah Kab. Ngada,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN NGADA | DINAS PERTANIAN DAN KETAHANAN PANGAN,4,3000000,3500000,29,1:7,13.79310344827586
Pemerintah Kab. Ngada,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN NGADA | DINAS PEKERJAAN UMUM, PERUMAHAN RAKYAT DAN PERTANAHAN | BIDANG CIPTA KARYA",2,3000000,3500000,27,1:14,7.407407407407407
Pemerintah Kab. Nias,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KABUPATEN NIAS | DINAS PEKERJAAN UMUM DAN TATA RUANG,1,1685700,6373200,5,1:5,20.0
Pemerintah Kab. Nias,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"PEMERINTAH KABUPATEN NIAS | DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN | BIDANG PERIKANAN | SEKSI PERIKANAN TANGKAP",2,1685700,6373200,15,1:8,13.33333333333333
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN NIAS BARAT | DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN KABUPATEN NIAS BARAT | Bidang Prasarana, Sarana, dan Penyuluhan",2,2785700,6373200,26,1:13,7.692307692307693
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG PENGEMBANGAN DAN KESELAMATAN,2,2785700,6373200,4,1:2,50.0
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG PRASARANA,2,2785700,6373200,3,1:2,66.66666666666666
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG LALULINTAS DAN ANGKUTAN,1,2785700,6373200,3,1:3,33.33333333333333
Pemerintah Kab. Nunukan,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2579400,5000000,15,1:8,13.33333333333333
Pemerintah Kab. Nunukan,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2579400,5000000,11,1:6,18.18181818181818
Pemerintah Kab. Nunukan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PERHUBUNGAN,2,3203600,4700000,16,1:8,12.5
Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Perumahan dan Kawasan Permukiman | Bidang Perumahan,1,2785700,3865698,9,1:9,11.11111111111111
Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Pekerjaan Umum dan Tata Ruang | Bidang Cipta Karya | Seksi Tata Bangunan dan Gedung,1,2785700,3865698,12,1:12,8.333333333333332
Pemerintah Kab. Padang Pariaman,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Padang Pariaman | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,3000000,3500000,29,1:29,3.448275862068965
Pemerintah Kab. Pesisir Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN PESISIR BARAT | DINAS PERHUBUNGAN | BIDANG PRASARANA DAN KESELAMATAN PADA DINAS PERHUBUNGAN | SEKSI PRASARANA BIDANG PRASARANA DAN KESELAMATAN PADA DINAS PERHUBUNGAN,1,2228560,4132461,11,1:11,9.090909090909092
Pemerintah Kab. Rejang Lebong,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN REJANG LEBONG | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG, PERUMAHAN DAN KAWASAN PEMUKIMAN | BIDANG BINA MARGA",2,2500000,5000000,28,1:14,7.142857142857142
Pemerintah Kab. Sambas,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kabupaten Sambas | Dinas Perhubungan | Bidang Pengembangan Dan Keselamatan Transportasi | Seksi Pemaduan Moda dan Keselamatan Transportasi,2,2785700,7000000,21,1:10,9.523809523809524
Pemerintah Kab. Sanggau,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SANGGAU | DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN, DAN PERTANAHAN KABUPATEN SANGGAU | BIDANG PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",1,3500000,4500000,38,1:38,2.631578947368421
Pemerintah Kab. Sanggau,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN SANGGAU | DINAS PERHUBUNGAN KAB. SANGGAU | BIDANG PENGEMBANGAN DAN KESELAMATAN | SEKSI KESELAMATAN TRANSPORTASI,1,3500000,4500000,10,1:10,10.0
Pemerintah Kab. Sanggau,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN SANGGAU | DINAS PERHUBUNGAN KAB. SANGGAU | BIDANG PRASARANA | SEKSI PERLENGKAPAN JALAN,1,3500000,4500000,14,1:14,7.142857142857142
Pemerintah Kab. Sarolangun,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SAROLANGUN | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN",3,2785700,3917812,90,1:30,3.333333333333333
Pemerintah Kab. Sekadau,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kabupaten Sekadau | Dinas Perumahan, Kawasan Permukiman dan Pertanahan | Bidang Kawasan Permukiman",1,3000000,5000000,23,1:23,4.347826086956522
Pemerintah Kab. Sigi,CPNS,PUTRA/PUTRI DAERAH TERTINGGAL,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA DAN SARANA",1,3000000,4000000,2,1:2,50.0
Pemerintah Kab. Sigi,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SIGI | SEKRETARIAT DAERAH | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA DAN SARANA",3,3000000,4000000,25,1:8,12.0
Pemerintah Kab. Sikka,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN SIKKA | DINAS PERHUBUNGAN KABUPATEN SIKKA | BIDANG PRASARANA | SEKSI PERENCANAAN DAN PEMBANGUNAN PRASARANA,2,2785700,4575200,3,1:2,66.66666666666666
Pemerintah Kab. Sumba Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA BARAT | DINAS PERTANIAN DAN KETAHANAN PANGAN | BIDANG SARANA DAN PRASARANA,1,2785700,4575200,4,1:4,25.0
Pemerintah Kab. Sumba Tengah,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SUMBA TENGAH | SEKRETARIAT DAERAH | DINAS PETERNAKAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",1,3000000,5000000,30,1:30,3.333333333333333
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2700000,4500000,5,1:2,40.0
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN PERTANAHAN",3,2700000,4500000,33,1:11,9.090909090909092
Pemerintah Kab. Sumba Timur,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN SUMBA TIMUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,3,2700000,4500000,42,1:14,7.142857142857142
Pemerintah Kab. Sumbawa Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kab. Sumbawa Barat | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI KESELAMATAN,5,2400000,6000000,97,1:19,5.154639175257731
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN PERLENGKAPAN DAN RUMAH TANGGA,1,2800000,4300000,3,1:3,33.33333333333333
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | RUMAH SAKIT UMUM DAERAH DATU SANGGUL | BIDANG PENUNJANG | SEKSI PENUNJANG NON MEDIK,2,2800000,4300000,18,1:9,11.11111111111111
Pemerintah Kab. Tapin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN TAPIN | DINAS PERHUBUNGAN | BIDANG PRASARANA | SEKSI PENGOPERASIAN DAN PERAWATAN PRASARANA,1,2800000,4300000,6,1:6,16.66666666666666
Pemerintah Kab. Tebo,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,Pemerintah Kabupaten Tebo | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Tata Ruang dan Bina Konstruksi,2,2785700,3465700,3,1:2,66.66666666666666
Pemerintah Kab. Tebo,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Tebo | Dinas Tanaman Pangan dan Hortikultura | Bidang Prasarana dan Sarana,2,2785700,3465700,37,1:18,5.405405405405405
Pemerintah Kab. Temanggung,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Temanggung | Pemerintah Kabupaten Temanggung | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Cipta Karya,1,2000000,3000000,28,1:28,3.571428571428571
Pemerintah Kab. Temanggung,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kabupaten Temanggung | Pemerintah Kabupaten Temanggung | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bina Marga,1,2000000,3000000,11,1:11,9.090909090909092
Pemerintah Kab. Timor Tengah Selatan,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN TIMOR TENGAH SELATAN | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",5,2800000,3200000,41,1:8,12.19512195121951
Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG BINA MARGA,1,2789000,5000000,11,1:11,9.090909090909092
Pemerintah Kab. Timor Tengah Utara,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN TIMOR TENGAH UTARA | DINAS PERTANIAN | BIDANG PRASARANA DAN SARANA,1,2789000,5000000,2,1:2,50.0
Pemerintah Kab. Wakatobi,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN WAKATOBI | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG PERMUKIMAN,1,2785700,4575200,15,1:15,6.666666666666667
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KAB. WAROPEN | DINAS PERIKANAN | BIDANG KELEMBAGAAN,SDM DAN SARPRAS | SEKSI SARANA DAN PRASARANA PERIKANAN",3,2000000,4000000,0,,0.0
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,PEMERINTAH KAB. WAROPEN | DINAS PEKERJAAN UMUM | BIDANG BINA MARGA | SEKSI PERALATAN,3,2000000,4000000,2,1:1,150.0
Pemerintah Kab. Waropen,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KAB. WAROPEN | DINAS PERHUBUNGAN, INFORMASI DAN KOMUNIKASI | BIDANG PERHUBUNGAN DARAT | SEKSI KESELAMATAN DAN TEKNIS SARANA",2,2000000,4000000,1,1:0,200.0
Pemerintah Kota Ambon,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PEMBINAAN TEKNIS JASA KONSTRUKSI,8,2785700,4575200,18,1:2,44.44444444444444
Pemerintah Kota Ambon,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG KAWASAN PEMUKIMAN,12,2785700,4575200,94,1:8,12.76595744680851
Pemerintah Kota Ambon,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN JALAN DAN JEMBATAN,8,2785700,4575200,58,1:7,13.79310344827586
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PEMBINAAN TEKNIS JASA KONSTRUKSI,2,2785700,4575200,0,,0.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN JALAN DAN JEMBATAN,10,2785700,4575200,85,1:8,11.76470588235294
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG PENGEMBANGAN SUMBER DAYA AIR DAN INFRASTRUKTUR PEMUKIMAN,2,2785700,4575200,1,1:0,200.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN NUSANIWE | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200,2,1:2,50.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | SEKRETARIAT KOTA | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,7,2785700,4575200,2,1:0,350.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PERHUBUNGAN | BIDANG SARANA DAN PRASARANA | SEKSI TEKNOLOGI SARANA ANGKUTAN JALAN,5,2785700,4575200,127,1:25,3.937007874015748
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN TELUK AMBON | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200,2,1:2,50.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN TELUK AMBON BAGUALA | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200,3,1:3,33.33333333333333
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN SIRIMAU | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200,5,1:5,20.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | KECAMATAN LEITIMUR SELATAN | SEKSI PEMELIHARAAN SARANA DAN PRASARANA UMUM,1,2785700,4575200,0,,0.0
Pemerintah Kota Ambon,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA AMBON                                                  | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD PERBENGKELAN DAN PERLENGKAPAN KENDARAAN | SUB BAGIAN TATA USAHA UPTD PERBENGKELAN DAN PERLENGKAPAN KENDARAAN,8,2785700,4575200,19,1:2,42.10526315789473
Pemerintah Kota Banjarmasin,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KOTA BANJARMASIN | DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | UPTD PELAYANAN RUMAH SUSUN DAN SEWA | SUB BAGIAN TATA USAHA UPTD PELAYANAN RUMAH SUSUN DAN SEWA,1,2785800,7211580,40,1:40,2.5
Pemerintah Kota Bima,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Walikota Bima | Dinas Perhubungan | Bidang Perhubungan | Seksi Pengendalian Lalu Lintas dan Angkutan Jalan,1,3200000,5000000,11,1:11,9.090909090909092
Pemerintah Kota Binjai,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,Pemerintah Kota Binjai | DINAS PERHUBUNGAN | BIDANG LALU LINTAS,1,2785700,4575200,19,1:19,5.263157894736842
Pemerintah Kota Binjai,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kota Binjai | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG LAMPU PENERANGAN JALAN DAN PERTAMANAN KAWASAN PERUMAHAN,1,2785700,4575200,22,1:22,4.545454545454546
Pemerintah Kota Gunung Sitoli,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kota Gunungsitoli | DINAS LINGKUNGAN HIDUP | BIDANG PENGELOLAAN SAMPAH, LIMBAH B3 DAN PENINGKATAN KAPASITAS",1,3000000,4500000,2,1:2,50.0
Pemerintah Kota Gunung Sitoli,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kota Gunungsitoli | DINAS PEKERJAAN UMUM DAN TATA RUANG | UPTD PERALATAN DAN LABORATORIUM KONSTRUKSI | SUB BAGIAN TATA USAHA,1,3000000,4500000,5,1:5,20.0
Pemerintah Kota Makassar,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KOTA MAKASSAR | Dinas Pekerjaan Umum,2,4000000,5000000,43,1:22,4.651162790697675
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Pendayagunaan Infrastruktur,1,4200000,8700000,46,1:46,2.173913043478261
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Bina Marga,1,4200000,8700000,88,1:88,1.136363636363636
Pemerintah Kota Semarang,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kota Semarang | Dinas Pekerjaan Umum | Bidang Rekayasa Teknis,1,4200000,8700000,28,1:28,3.571428571428571
Pemerintah Kota Sorong,CPNS,ORANG ASLI PAPUA (OAP),PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KOTA SORONG | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG KAWASAN PERMUKIMAN | SEKSI PERENCANAAN KAWASAN PERMUKIMAN,10,2785700,4575200,11,1:1,90.9090909090909
Pemerintah Kota Sorong,CPNS,UMUM (NON OAP),PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KOTA SORONG | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG KAWASAN PERMUKIMAN | SEKSI PERENCANAAN KAWASAN PERMUKIMAN,2,2785700,4575200,30,1:15,6.666666666666667
Pemerintah Kota Tual,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PERTANIAN | BIDANG TANAMAN PANGAN DAN HORTIKULTURA,1,2000000,5000000,2,1:2,50.0
Pemerintah Kota Tual,CPNS,UMUM,PRANATA LABORATORIUM PENDIDIKAN AHLI PERTAMA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PENDIDIKAN DAN KEBUDAYAAN | SEKRETARIAT DINAS PENDIDIKAN DAN KEBUDAYAAN,1,2000000,5000000,37,1:37,2.702702702702703
Pemerintah Kota Tual,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,WALIKOTA TUAL | SEKRETARIAT DAERAH KOTA TUAL | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG CIPTA KARYA,3,2000000,5000000,8,1:3,37.5
